,text,transformers_score,textblob_score,family
3516,"Mompha lacteella (Stephens, 1834) a colourful member of the Momphidae, larvae feed on Epilobium and the adult is a frequent visitor to the LD traps in spring. https://t.co/tT6bU7XYiN",0.8598588109016418,0.1,Momphidae
3517,"Anyone recognize this plant from Coconino Co., AZ? Likely a previously undocumented host for Nepticulidae. https://t.co/bUplBHq7O8",-0.9904469847679138,-0.08333333333333333,Nepticulidae
3518,"New CHECKLIST dataset: Western Palaearctic Ectoedemia (Zimmermannia) Hering and Ectoedemia Busck s. str. (Lepidoptera: Nepticulidae): five new species and new data on distribution, hostplants and recognition (221 species occurrences) https://t.co/JGY0faltjv",-0.9667887091636658,0.10227272727272727,Nepticulidae
3519,Daylight netting on Fri did include one new-for-year species. At approx 4mm long one of the smallest moths when excluding the rather tricky groups of nepticulidae and Opostegidae: Glyphipterix simpliciella (Cocksfoot Moth) https://t.co/PZ2M7Tb5f5,-0.9939783811569214,-0.05,Nepticulidae
3520,"Another shiny undescribed moth for y'all. This one is a Stigmella (Nepticulidae) from Michigan, USA. ~2 mm long. https://t.co/G0Cz1nteo9",-0.9797734022140503,-0.05,Nepticulidae
3521,@randomrover88 This one is Stigmella villosella (Nepticulidae).,-0.9958797693252563,0.0,Nepticulidae
3522,Been trying to work out this morning's pugs &amp; mostly failing. One was a foxglove pug but need help with these 2...Think the first is a common? And is the Noctuidae a mottled rustic? Completely clueless tbh! Like learning to walk! @sambbryo @SteveOrmerod @lizziewilberf https://t.co/Hb7OY3hLIg,-0.9993739724159241,0.1515625,Noctuidae
3523,Andrew Brower identified Crambidae and collected Noctuidae https://t.co/Ay6qVAmuxs,-0.9547170996665955,0.0,Noctuidae
3524,Genomic evidence suggests Mesapamea remmi is an imaginary species (Lepidoptera: Noctuidae) https://t.co/v80x230S8w,-0.9903930425643921,0.0,Noctuidae
3525,"First record of fall armyworm Spodoptera frugiperda (J.E. Smith (#Lepidoptera: #Noctuidae) on maize in Viet Nam.
https://t.co/2utMrRMcI0
#Taxonomy",-0.966898500919342,0.25,Noctuidae
3526,Identifying moth species #entomology #insects #moths #pests #caterpillars #Noctuidae https://t.co/igBwAZfhbV,-0.9925548434257507,0.0,Noctuidae
3527,"#MyPatch #SpeciesOfTheDay
Look out for distinctive markings on the wings of HEBREW CHARACTER moths. They are part of the ‘Noctuidae’ family- moths in this group almost always rest with forewings covering hindwings.  We have 259 hebrew character records.
https://t.co/OLBkcnapbC https://t.co/lhvKxAQooS",-0.9774138331413269,0.0,Noctuidae
3528,"【SHOTGUN】Au-E-B04
旧名:KO-3K NOCTUIDAE
https://t.co/2hMIcCqg8y",-0.994985044002533,0.0,Noctuidae
3529,Ropica piperata is a moth of the family Noctuidae.,-0.846637487411499,0.0,Noctuidae
3530,"New Research: Characterization of an A-Type Muscarinic Acetylcholine Receptor and Its Possible Non-neuronal Role in the Oriental Armyworm, Mythimna separata Walker (Lepidoptera: Noctuidae) https://t.co/Rursq9vjgp #Physiology",-0.7109376192092896,0.06818181818181818,Noctuidae
3531,"@fossilpath @iScribbleSocial Hello! My old iscribble account was Noctuidae and Titea was @titaleah's  
! What a wild surprise",0.9983267188072205,0.1125,Noctuidae
3532,"#entomology #insects #moths #pests #caterpillars #Noctuidae
Semi-loopers, caterpillars (Part 2) - Time-lapse, building cocoons https://t.co/zh0Djv9ev4",-0.9987934827804565,0.0,Noctuidae
3533,Thomas Saunders @TomSaundersNZ collected Noctuidae https://t.co/QyKBeBER3h,-0.9910333156585693,0.0,Noctuidae
3534,"@Gndlf_TheOrange Well it's a moth pupa....other than that you will have to wait until it emerges. If pushed, I might say Noctuidae.",-0.9981254935264587,0.0,Noctuidae
3535,Sublethal Effects of Diamide Insecticides on Development and Flight Performance of Chloridea virescens (Lepidoptera: Noctuidae): Implications for Bt Soybean Refuge Area Management. https://t.co/OFi4up2zHV,-0.9866323471069336,0.0,Noctuidae
3536,#Family Noctuidae Moth https://t.co/ZvMZ1Zj3BX via @YouTube,-0.9902553558349609,0.0,Noctuidae
3537,First record and taxonomic description of the genus Thysanoplusia (Fabricius) (Lepidoptera: Noctuidae: Plusiinae) from Pakistan. https://t.co/enEdtnscqc,-0.9092303514480591,0.25,Noctuidae
3538,Maize Infestation of Fall Armyworm (Lepidoptera: Noctuidae) Within Agro-Ecological Zones of Togo and Ghana in West Africa 3 Yr After Its Invasion. https://t.co/Zj4IVmqNrD,-0.9839891791343689,0.0,Noctuidae
3539,"Revision of the genus Hoplodrina Boursin, 1937 (Lepidoptera, Noctuidae, Xyleninae). I. Hoplodrina octogenaria (Goeze, 1781) and its sister species H. alsinides (Costantini, 1922) sp. rev. in Europe. https://t.co/pIXPmAQZe9",-0.9673606753349304,0.0,Noctuidae
3540,"Revision of the genus Hoplodrina Boursin, 1937 (Lepidoptera, Noctuidae, Xyleninae). I. Hoplodrina octogenaria (Goeze, 1781) and its sister species H. alsinides (Costantini, 1922) sp. rev. in Europe. https://t.co/5foexzoEwG",-0.9779090881347656,0.0,Noctuidae
3541,"4 nature themed things beginning with the letter ""N"" from photos I've taken, now in my files.
New England Aster
Newt, red spotted
Narceus americanus
Noctuidae, Funerary Dagger Moth
Nodding Wild Onion

Add yours... go. https://t.co/8JLu0p4dv7",-0.9336116313934326,0.07878787878787878,Noctuidae
3542,"New CHECKLIST dataset: Revision of the New World Panthea Hübner (Lepidoptera, Noctuidae) with descriptions of 5 new species and 2 new subspecies (86 species occurrences) https://t.co/jrTEdg7pDM",-0.9713795781135559,0.13636363636363635,Noctuidae
3543,"New CHECKLIST dataset: A new genus and two new species of arctiine tiger moth (Noctuidae, Arctiinae, Arctiini) from Costa Rica (5 species occurrences) https://t.co/k5HXhMwJXW",-0.9638447761535645,0.13636363636363635,Noctuidae
3544,"New CHECKLIST dataset: Review of the Acontia areli group with descriptions of three new species (Lepidoptera, Noctuidae, Acontiinae) (36 species occurrences) https://t.co/15DbfRdGaC",0.6064863204956055,0.13636363636363635,Noctuidae
3545,"New CHECKLIST dataset: A revision of the genus Hypotrix Guenee in North America with descriptions of four new species and a new genus (Lepidoptera, Noctuidae, Noctuinae, Eriopygini) (57 species occurrences) https://t.co/4lHsqj3vyM",-0.876926064491272,0.13636363636363635,Noctuidae
3546,"New CHECKLIST dataset: Two new species of the Euxoa westermanni species-group from Canada (Lepidoptera, Noctuidae, Noctuinae) (7 species occurrences) https://t.co/j4HVr81zll",-0.915654182434082,0.13636363636363635,Noctuidae
3547,"New CHECKLIST dataset: A new species of Lithophane Hbn. (Lepidoptera, Noctuidae, Xyleninae) (20 species occurrences) https://t.co/Z0iSIIlQJy",-0.9375969767570496,0.13636363636363635,Noctuidae
3548,"New CHECKLIST dataset: Review of the Nearctic species of Enargia Hubner, [1821] (Noctuidae, Noctuinae, Xylenini) (26 species occurrences) https://t.co/5gAWL7HY6a",-0.9543657898902893,0.13636363636363635,Noctuidae
3549,Jean Picker Firstenberg is a genus of moths of the family Noctuidae.,0.7469707131385803,0.0,Noctuidae
3550,"New CHECKLIST dataset: The North American species of Charadra Walker, with a revision of the Charadra pata (Druce) group (Noctuidae, Pantheinae) (33 species occurrences) https://t.co/Akag4jLOu5",-0.9767627716064453,0.06818181818181818,Noctuidae
3551,"New CHECKLIST dataset: The Lepidoptera of White Sands National Monument, Otero County, New Mexico, USA 1. Two new species of Noctuidae (Lepidoptera, Noctuinae, Agrotini) (2 species occurrences) https://t.co/vAsK1dirNG",-0.9777655601501465,0.10227272727272727,Noctuidae
3552,"New CHECKLIST dataset: A revision of the genus Bryolymnia Hampson in North America with descriptions of three new species (Lepidoptera, Noctuidae, Noctuinae, Elaphriini) (19 species occurrences) https://t.co/C3xywdce5O",0.5689023733139038,0.13636363636363635,Noctuidae
3553,"New CHECKLIST dataset: A new species of Dodia Dyar (Noctuidae, Arctiinae) from central Canada (6 species occurrences) https://t.co/XKBbc9358u",-0.844862699508667,0.0909090909090909,Noctuidae
3554,"Last night's trapping &amp; it seems my garden is the Noctuidae zone. More little brown jobs 😁 Think I'm ok for ID with these ones. A blurry Silver Y (vibrating it's wings), Hebrew Character, Common Quaker, &amp; another Red Chestnut (I think). Also a micromoth but not going there yet! https://t.co/2hm6mKd3xb",-0.9665207266807556,0.08541666666666665,Noctuidae
3555,"New CHECKLIST dataset: Lithophane leeae (Lepidoptera, Noctuidae, Xyleninae), a striking new species from southeastern Arizona (1 species occurrences) https://t.co/E8Qk3joRDq",0.9909710884094238,0.25757575757575757,Noctuidae
3556,"New CHECKLIST dataset: Review of the New World genera of the subfamily Acontiinae (Lepidoptera, Noctuidae) https://t.co/gciHukD9Vx",-0.9717097878456116,0.13636363636363635,Noctuidae
3557,"New CHECKLIST dataset: Revision of the "" Aemilia "" ambigua (Strecker) species-group (Noctuidae, Arctiinae) (5 species occurrences) https://t.co/hW3VYSCJyQ",-0.9891959428787231,0.13636363636363635,Noctuidae
3558,Erbenhausen is a moth of the family Noctuidae.,0.6072413921356201,0.0,Noctuidae
3559,Nonanal modulates oviposition preference in female Helicoverpa assulta (Lepidoptera: Noctuidae) via the activation of peripheral neurons. https://t.co/xqmva318Sk,-0.9633767008781433,0.0,Noctuidae
3560,Nonanal modulates oviposition preference in female Helicoverpa assulta (Lepidoptera: Noctuidae) via the activation of peripheral neurons. https://t.co/7UpZYB1jBV,-0.9729134440422058,0.0,Noctuidae
3561,"@PeterLewis55 @Britnatureguide On the left, it's moths. I think it could be Seirocastnia amalthea (Noctuidae) https://t.co/pujb6DLE4H. On the right, an Owl Butterfly, Caligo sp. probably C. eurilochus.",-0.9935093522071838,0.14285714285714285,Noctuidae
3562,"@LukeSpooner1 One large ichneumonid wasp, one very tiny beetle, and about 35 moths - dominated by Noctuidae, with some Geometridae and a couple of micro-leps. Surprising how much was moving around at +6C!!",0.9505659341812134,0.30669642857142854,Noctuidae
3563,"Moths from last night. 1. Brimstone, numbers 2 and 3 would like a ID if possible please. @MothIDUK I checked through as many Noctuidae as I could for no2, but didn’t see anything, that’s if I was looking in right area! https://t.co/sQ8mWqSRdb",-0.9975311160087585,0.21428571428571427,Noctuidae
3564,"@MosquitoLab Starting to get breezy in northern British Columbia - will probably also pack it in around midnight. So far, it’s been a night of Noctuidae!",0.923818051815033,0.041666666666666664,Noctuidae
3565,Tom and Jerry in House Trap is a moth of the family Noctuidae.,-0.9519965052604675,0.0,Noctuidae
3566,Cucullia laetifica is a species of owlet moth in the family Noctuidae.,-0.908180296421051,0.0,Noctuidae
3567,everything's coming up Noctuidae!! https://t.co/C8LTX1bPSI,-0.9498529434204102,0.0,Noctuidae
3568,"https://t.co/YnSHCWpYYu
깝니다",-0.9922952055931091,0.0,Noctuidae
3569,"Check this wikipedia article out: Cyclopera

Link: https://t.co/tJBN2UDzNw

Cyclopera is a genus of moths of the family Noctuidae. It is a native of South Africa.",-0.9616214632987976,0.0,Noctuidae
3570,@njdowdy1 We are getting close to finish this paper as well as the one from Noctuidae,-0.9313918948173523,0.0,Noctuidae
3571,"【SHOTGUN】Au-E-B04
旧名:KO-3K NOCTUIDAE
https://t.co/2hMIcCqg8y",-0.994985044002533,0.0,Noctuidae
3572,"New CHECKLIST dataset: Revision of the genus Hoplodrina Boursin, 1937 (Lepidoptera, Noctuidae, Xyleninae). I. Hoplodrina octogenaria (Goeze, 1781) and its sister species H. alsinides (Costantini, 1922) sp. rev. in Europe https://t.co/guWOKFbK2o",-0.9773483872413635,0.13636363636363635,Noctuidae
3573,"First results of Central Asiatic Euchalcia DNA-studies: comparison of nucleotide sequence differences in COI between Euchalcia herrichi and Euchalcia gyulai (Lepidoptera: Noctuidae)
Acta Biologica Sibirica 6: 1-4. https://t.co/Xd7qXUPmdT
https://t.co/Uxz6NxGq7e",-0.9485418200492859,0.125,Noctuidae
3574,"@RobRam62 @NFUNotts @JoeCluley4 @T77HAM Not a chafer grub, the pro-legs (soft legs in the middle) - are not found in chafers. Cutworm - the larvae of a moth (Noctuidae), likely large yellow underwing",-0.9983752965927124,0.06285714285714286,Noctuidae
3575,Daviz Mbepo Simango is a species of moth of the family Noctuidae.,-0.6617518663406372,0.0,Noctuidae
3576,#Lepidoptera #noctuidae #spodoptera #corn #entomology https://t.co/3SlVdaCQ6T,-0.9916059374809265,0.0,Noctuidae
3577,"@ohdeeremily @neildmoorhouse   On googling many moth pupae I think it is either a turnip or black cutworm agrotis in the noctuidae family. It seems to be a pest, but I don’t mind in my garden, food for birds!  Thanks Emily!",-0.5190916061401367,0.18055555555555558,Noctuidae
3578,Claremore High School is a genus of moths of the family Noctuidae.,0.5808236598968506,0.16,Noctuidae
3579,@TazzyG973 What an amazing find! I think they might be pupa from the Noctuidae family of moths. Maybe have a google and see if the photos match the ones in your garden?,0.9930629134178162,0.7500000000000001,Noctuidae
3580,"#entomology #insects #moths #pests #caterpillars #Noctuidae
Semi-loopers, caterpillars GAME (Part 1) https://t.co/FvhrFOwG6R",-0.9926000237464905,-0.4,Noctuidae
3581,"I was feeling very leftout if #invertefest ...and then, like snacks from heaven, this fell out of the oak tree. Order Noctuidae, I do believe. (Please say I'm right!) https://t.co/mSxdy1eXgD",-0.9986477494239807,0.2785714285714286,Noctuidae
3582,The Effect of Temperature on the Development of Spodoptera frugiperda (Lepidoptera: Noctuidae). https://t.co/L1iJRXsrd6,0.7348275184631348,0.0,Noctuidae
3583,Glenora is a genus of moths of the family Noctuidae.,-0.6922338008880615,0.0,Noctuidae
3584,@glacierich I can't see this full pattern but some of the caterpillars in the Noctuidae like the underwings and brocades have similar patterns,-0.945637583732605,0.175,Noctuidae
3585,"@easylec Pretty sure this is from family Noctuidae (noctuid moths). Not identified a moth from Australia before, all my guides are European ones. I think it might be Ipanica cornigera though. Copying in real entomologists (I am pretend one) @EntoProf @simonsegar @Dr_Joe_Roberts",-0.9920670986175537,0.2375,Noctuidae
3586,"@1lipaugus @philgunson @felixseijasr @MIZAUCV Belongs to the genus Ceroctena, possible C. amynta (Cramer), Noctuidae. Regards.",-0.9516360759735107,0.0,Noctuidae
3587,"@philgunson Belongs to the genus Ceroctena, possible C. amynta (Cramer), Noctuidae.",-0.9366801977157593,0.0,Noctuidae
3588,Mating-Induced Differential Expression in Genes Related to Reproduction and Immunity in  Spodoptera litura  (Lepidoptera: Noctuidae) Female Moths https://t.co/B5RHLBmnhs,-0.9854248762130737,0.0,Noctuidae
3589,"A warm damp night brought 36 moths of 22 sp. with an incredible display of Prominents. Here are Pebble, Iron and Swallow, plus the wonderful Puss Moth from the same (Notodontidae) family. https://t.co/VxlK2IuhJS",0.9995089173316956,0.625,Notodontidae
3590,#Family Notodontidae Moth https://t.co/tOp2Fn7p64 via @YouTube,-0.9874046444892883,0.0,Notodontidae
3591,"@bri66thomp @MothIDUK I've been caught out the same way many times. There's some 'big fuzzy ones' in the Notodontidae, Lasiocampidae and Erebidae too which can seem like Noctuids. Nice selection you got there, the Mocha is a beauty.",0.9991804361343384,0.275,Notodontidae
3592,"Notodontidae 
Puss Moth (cerura vinula)
#sketchbook https://t.co/7pZe6NOpC0",-0.9945541620254517,0.0,Notodontidae
3593,"For today's #whatsthemothuk a member of the Notodontidae family. In the south flies April to June and August to September. Can you identify the species? Not sure, follow the link for the answer. https://t.co/fMI54H3X37 https://t.co/ugSOOMv48y",-0.9940757155418396,-0.25,Notodontidae
3594,I'm in Notodontidae heaven...lots of mature trees about with the  moth diversity &amp; abundance to match - 3 Great Prominent in my actinic last night. Caught a total of 9 over the past two weeks! https://t.co/cDj2rGlYbb,0.991801917552948,0.18125,Notodontidae
3595,"Buff-Tip (Phalera bucephala)
Insect Mimicry (looks like a broken twig)
A moth of the family Notodontidae. It is found throughout Europe and in Asia to eastern Siberia.
#Nature #Awesome https://t.co/vyfk5a4Vry",-0.9906212687492371,0.3,Notodontidae
3596,"Notodontidae 
Puss Moth (cerura vinula)
#sketchbook https://t.co/Em6pcB2frk",-0.9946231245994568,0.0,Notodontidae
3597,"@JuanCGabaldon @philgunson That beautiful moth is probably a member of family Notodontidae, which are called “prominent moths.”

https://t.co/cieSnNnVp1",-0.6022834777832031,0.675,Notodontidae
3598,"🦋White Prominent (Leucodonta bicolor), a moth from the Notodontidae family, is living in light mixed forests, birch being their sole host plant. Moths find their bearings by (moon)light, #supermoon tonight, specimen @luomus. #biodiversity @Europeanaeu collections #museumathome https://t.co/491cOfYDrN",-0.8537209630012512,0.225,Notodontidae
3599,https://t.co/9UmLi5A8hw,-0.9940492510795593,0.0,Nymphalidae
3600,"Bushbrown Butterflies (Mycalesis francisca, Satyrinae, Nymphalidae)
https://t.co/6KuC4VIixk
#insect #China #Yunnan #butterfly #Lepidoptera #entomology https://t.co/ZFwWGQcAsT",-0.9900449514389038,0.0,Nymphalidae
