,Unnamed: 0,Unnamed: 0.1,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,commonName,num_google_scholar_results,num_cited_by_in_first_20_results,num_common_name_google_search_results,num_scientific_name_google_search_results,absolute_frequency_of_scientific_name_in_books,num_books_containing_scientific_name,absolute_frequency_of_common_name_in_books,num_books_containing_common_name
7488,7488,7488,98732461,91478073,Tarphius maroccanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ZOPHERIDAE,Tarphius,maroccanus,,,,"Franz, 1967",Data Deficient,,3.1,Unknown,Global & Mediterranean,,2,15,,14,0,0,0,0
7489,7489,7489,98732476,91478093,Tarphius oulmesensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ZOPHERIDAE,Tarphius,oulmesensis,,,,"Franz, 1967",Vulnerable,D2,3.1,Unknown,Global & Mediterranean,,3,19,,69,0,0,0,0
7490,7490,7490,98829947,135292,Pseudobactricia ridleyi,ANIMALIA,ARTHROPODA,PHASMIDA,INSECTA,DIAPHEROMERIDAE,Pseudobactricia,ridleyi,,,,(Kirby 1904),Extinct,,3.1,,Global,Ridley's Stick Insect,1,0,302.0,512,0,0,0,0
7491,7491,7491,98873386,13186336,Acisoma ascalaphoides,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Acisoma,ascalaphoides,,,,"Rambur, 1842",Endangered,"B2ab(ii,iii,iv,v)",3.1,Unknown,Global,Littoral Pintail,10,542,55.0,538,0,0,0,0
7492,7492,7492,99166519,96986682,Heteroderes azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Heteroderes,azoricus,,,,"(Tarnier, 1860)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Click beetle,22,428,332000.0,705,0,0,4171,2451
7493,7493,7493,99166524,97102905,Calathus carvalhoi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Calathus,carvalhoi,,,,"Serrano &amp; Borges, 1986",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,Ground Beetle,9,125,547000.0,564,0,0,5801,2891
7494,7494,7494,99166529,97104847,Calathus extensicollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Calathus,extensicollis,,,,"Putzeys, 1863",Extinct,,3.1,,Global,Ground beetle,9,254,409000.0,698,0,0,5801,2891
7495,7495,7495,99166534,97110409,Calathus lundbladi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Calathus,lundbladi,,,,"Colas, 1938",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global,Ground beetle,16,402,409000.0,844,0,0,5801,2891
7496,7496,7496,99166539,97111002,Calathus vicenteorum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Calathus,vicenteorum,,,,"Schatzmayr, 1939",Extinct,,3.1,,Global,Ground beetle,8,255,409000.0,621,0,0,5801,2891
7497,7497,7497,99166544,97113324,Cedrorum azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Cedrorum,azoricus,,,,"Borges &amp; Serrano, 1993",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Carocho-da-penumbra,21,299,9.0,707,0,0,0,0
7498,7498,7498,99166554,97117836,Pseudanchomenus aptinoides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Pseudanchomenus,aptinoides,,,,"Tarnier, 1860",Critically Endangered,"B1ab(i,ii,iii,iv)",3.1,Decreasing,Global,Laurocho,10,69,85.0,268,0,0,0,0
7499,7499,7499,99166559,97118594,Thalassophilus azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Thalassophilus,azoricus,,,,"Oromí &amp; Borges, 1991",Critically Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,Global,Ground beetle,19,374,409000.0,711,0,0,5801,2891
7500,7500,7500,99166564,97120426,Trechus isabelae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,isabelae,,,,"Borges &amp; Serrano, 2007",Vulnerable,D2,3.1,Stable,Global,Cave ground-beetle,40,648,3780.0,1110,0,0,0,0
7501,7501,7501,99166569,97120924,Trechus jorgensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,jorgensis,,,,"Oromí &amp; Borges, 1991",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,Cave ground-beetle,23,375,3780.0,810,0,0,0,0
7502,7502,7502,99166574,97122215,Trechus montanheirorum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,montanheirorum,,,,"Oromí &amp; Borges, 1991",Critically Endangered,"B1ab(i,ii,iii,iv)",3.1,Stable,Global,Cave ground-beetle,15,245,3780.0,783,0,0,0,0
7503,7503,7503,99166579,97122456,Trechus oromii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,oromii,,,,"Borges, Serrano &amp; Amorim, 2004",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Cave grround-beetle,19,220,3560.0,722,0,0,0,0
7504,7504,7504,99166584,97122954,Trechus pereirai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,pereirai,,,,"Borges, Serrano &amp; Amorim, 2004",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Cave ground-beetle,14,157,3780.0,682,0,0,0,0
7505,7505,7505,99166589,97124342,Trechus picoensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,picoensis,,,,"Machado, 1988",Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Stable,Global,Cave ground-beetle,22,246,3780.0,570,0,0,0,0
7506,7506,7506,99166594,97125072,Trechus terceiranus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,terceiranus,,,,"Machado, 1988",Vulnerable,B1ab(iii)+2ab(iii),3.1,Stable,Global,Cave ground-beetle,32,588,3780.0,819,0,0,0,0
7507,7507,7507,99166599,97126159,Trechus terrabravensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,terrabravensis,,,,"Borges, Serrano &amp; Amorim, 2004",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Ground-beetle,19,212,490000.0,611,0,0,0,0
7508,7508,7508,99166604,97126539,Trechus torretassoi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Trechus,torretassoi,,,,"Jeannel, 1937",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Ground-beetle,9,111,490000.0,397,0,0,0,0
7509,7509,7509,99166609,97127598,Mniophilosoma obscurum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CHRYSOMELIDAE,Mniophilosoma,obscurum,,,,"Gillerfors, 1986",Critically Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global,Leaf-beetle,9,80,1130000.0,239,0,0,0,0
7510,7510,7510,99166629,97159182,Caulotrupis parvus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Caulotrupis,parvus,,,,"Israelson, 1985",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,Santa Maria Tiny weevil,17,328,3.0,635,0,0,0,0
7511,7511,7511,99166634,97160451,Donus multifidus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Donus,multifidus,,,,"(Israelson, 1984)",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,,5,43,,404,0,0,0,0
7512,7512,7512,99166639,97161019,Drouetius azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Drouetius,azoricus,,,,"(Drouet, 1859)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Gorgulho,14,116,553000.0,448,0,0,485,192
7513,7513,7513,99166644,97161490,Drouetius borgesi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Drouetius,borgesi,,,,"Machado, 2009",Endangered,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global,Gorgulho,14,67,553000.0,283,0,0,485,192
7514,7514,7514,99166649,97161588,Drouetius oceanicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Drouetius,oceanicus,,,,"Machado, 2009",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Gorgulho,11,63,553000.0,364,0,0,485,192
7515,7515,7515,99166654,97161884,Neocnemis occidentalis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Neocnemis,occidentalis,,,,"Crotch, 1867",Extinct,,3.1,,Global,Weevil,10,121,8880000.0,958,0,0,242498,57392
7516,7516,7516,99166664,97162328,Pseudechinosoma nodosum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Pseudechinosoma,nodosum,,,,"Hustache, 1936",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,True weevil,15,273,13300.0,320,0,0,0,0
7517,7517,7517,99166669,97163447,Agabus godmanni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,DYTISCIDAE,Agabus,godmanni,,,,"Crotch, 1867",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Azorean predacious diving beetle,0,0,4.0,877,0,0,0,0
7518,7518,7518,99166674,97167384,Hydroporus guernei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,DYTISCIDAE,Hydroporus,guernei,,,,"Régimbart, 1891",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Predacious diving beetle,30,296,22400.0,420,0,0,89,57
7519,7519,7519,99166679,97167398,Athous azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Athous,azoricus,,,,"Platia &amp; Gudenzi, 2002",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Click beetle,4,9,332000.0,852,0,0,4171,2451
7520,7520,7520,99166684,97169500,Gietella faialensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,GIETELLIDAE,Gietella,faialensis,,,,"Menier &amp; Constantin, 1988",Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global,Stone beetle,19,215,21800.0,503,0,0,159,116
7521,7521,7521,99166689,97169951,Cryptolestes azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,LAEMOPHLOEIDAE,Cryptolestes,azoricus,,,,"(Ratti, 1972)",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,,3,5,,266,0,0,0,0
7522,7522,7522,99166694,97170117,Metophthalmus occidentalis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,LATRIDIIDAE,Metophthalmus,occidentalis,,,,"Israelson, 1984",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Mould beetle,10,145,3940.0,283,0,0,0,0
7523,7523,7523,99166699,97170461,Catops velhocabrali,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,LEIODIDAE,Catops,velhocabrali,,,,"Blas &amp; Borges, 1998",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Azorean small scavenger beetle,8,72,7.0,301,0,0,0,0
7524,7524,7524,99166704,97179599,Atheta azorica,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Atheta,azorica,,,,"Bernhauer, 1936",Data Deficient,,3.1,Unknown,Global,Rove beetle,5,61,136000.0,169,0,0,1943,1056
7525,7525,7525,99166709,97180194,Atheta caprariensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Atheta,caprariensis,,,,"Israelson, 1985",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Rove beetle,3,5,136000.0,240,0,0,1943,1056
7526,7526,7526,99166729,97185801,Geostiba melanocephala,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Geostiba,melanocephala,,,,"(Crotch, 1867)",Critically Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Unknown,Global,Rove beetle,4,50,136000.0,182,0,0,1943,1056
7527,7527,7527,99166734,97213213,Medon varamontis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Medon,varamontis,,,,"Assing, 2013",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Rove beetle,1,0,136000.0,155,0,0,1943,1056
7528,7528,7528,99166739,97213226,Phloeostiba azorica,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Phloeostiba,azorica,,,,"(Fauvel, 1900)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Rove Beetle,6,61,123000.0,314,0,0,1943,1056
7529,7529,7529,99166744,97213241,Phytosus schatzmayri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Phytosus,schatzmayri,,,,"Bernhauer, 1941",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,Rove Beetle,4,5,123000.0,232,0,0,1943,1056
7530,7530,7530,99166749,97213262,Nesotes azoricus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Nesotes,azoricus,,,,"(Crotch, 1867)",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Darkling Beetle,5,9,135000.0,224,0,0,1277,734
7531,7531,7531,99166754,97215835,Aphrodes hamiltoni,ANIMALIA,ARTHROPODA,HEMIPTERA,INSECTA,CICADELLIDAE,Aphrodes,hamiltoni,,,,"Quartau &amp; Borges, 2003",Endangered,"B2ab(ii,iii,iv)",3.1,Decreasing,Global,Leafhopper,16,205,830000.0,331,0,0,38263,6554
7532,7532,7532,99166809,97220823,Fulvius borgesi,ANIMALIA,ARTHROPODA,HEMIPTERA,INSECTA,MIRIDAE,Fulvius,borgesi,,,,"Chérot, J. Ribes &amp; Gorczyca, 2006",Least Concern,,3.1,Increasing,Global,Capsid Bug,19,193,19000.0,272,0,0,310,196
7533,7533,7533,99166874,97236499,Eupithecia ogilviata,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,GEOMETRIDAE,Eupithecia,ogilviata,,,,"(Warren, 1905)",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Geometer Moth,5,53,47300.0,772,0,0,76,54
7534,7534,7534,99166959,97239786,Tinea poecilella,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,TINEIDAE,Tinea,poecilella,,,,"Rebel, 1940",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Unknown,Global,,3,58,,337,0,0,0,0
7535,7535,7535,99166964,97240865,Hemerobius azoricus,ANIMALIA,ARTHROPODA,NEUROPTERA,INSECTA,HEMEROBIIDAE,Hemerobius,azoricus,,,,"Tjeder, 1948",Least Concern,,3.1,Stable,Global,Brown lacewings,30,212,11200.0,628,0,0,666,452
7536,7536,7536,99166969,97241143,Elipsocus azoricus,ANIMALIA,ARTHROPODA,PLECOPTERA,INSECTA,ELIPSOCIDAE,Elipsocus,azoricus,,,,"Meinander, 1975",Least Concern,,3.1,Stable,Global,Barklice,12,159,45400.0,330,0,0,935,416
7537,7537,7537,99166974,97241247,Elipsocus brincki,ANIMALIA,ARTHROPODA,PLECOPTERA,INSECTA,ELIPSOCIDAE,Elipsocus,brincki,,,,"Badonnel, 1963",Least Concern,,3.1,Stable,Global,Barklice,10,106,45400.0,244,0,0,935,416
7538,7538,7538,99166979,97241503,Limnephilus atlanticus,ANIMALIA,ARTHROPODA,TRICHOPTERA,INSECTA,LIMNEPHILIDAE,Limnephilus,atlanticus,,,,"Nybom, 1948",Near Threatened,B2a,3.1,Decreasing,Global,Caddisfly,35,1536,426000.0,591,0,0,10715,2885
7539,7539,7539,99166984,97295365,Athous pomboi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Athous,pomboi,,,,"Platia &amp; Borges, 2002",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Click beetle,9,120,332000.0,291,0,0,4171,2451
7540,7540,7540,99166989,97295664,Cobalius freyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,HYDRAENIDAE,Cobalius,freyi,,,,"(D`Orchymont, 1940)",Near Threatened,B2a,3.1,Stable,Global,Hydraenid beetle,0,0,339.0,16,0,0,0,0
7541,7541,7541,99166994,97296302,Graphania granti,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NOCTUIDAE,Graphania,granti,,,,"(Warren, 1905)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Owlet Moth,4,36,40100.0,138,0,0,649,426
7542,7542,7542,99166999,97481131,Atlantocis gillerforsi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CIIDAE,Atlantocis,gillerforsi,,,,"Israelson, 1985",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global,Minute Tree Beetle,14,233,8.0,282,0,0,0,0
7543,7543,7543,99167004,97488857,Sphaericus velhocabrali,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ANOBIIDAE,Sphaericus,velhocabrali,,,,"Israelson, 1984",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,Cigarette Beetle,5,19,52900.0,166,0,0,2523,1081
7544,7544,7544,99167024,97493071,Parapetrobius azoricus,ANIMALIA,ARTHROPODA,ARCHAEOGNATHA,INSECTA,MACHILIDAE,Parapetrobius,azoricus,,,,"Mendes, 1980",Vulnerable,D2,3.1,Unknown,Global,Bristletails,12,65,49200.0,229,0,0,2505,1317
7545,7545,7545,99167029,97493135,Trigoniophthalmus borgesi,ANIMALIA,ARTHROPODA,ARCHAEOGNATHA,INSECTA,MACHILIDAE,Trigoniophthalmus,borgesi,,,,"Mendes, Gaju, Bach &amp; Molero, 2000",Endangered,"B2ab(ii,iii,iv)",3.1,Stable,Global,Bristletails,16,158,49200.0,399,0,0,2505,1317
7546,7546,7546,99167034,97633244,Atheta floresensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Atheta,floresensis,,,,"Pace, 2004",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Rove beetle,2,9,136000.0,154,0,0,1943,1056
7547,7547,7547,99167039,97633856,Bembidion derelictus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CARABIDAE,Bembidion,derelictus,,,,"Alluaud, 1926",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Unknown,Global,Ground-beetle,6,54,490000.0,146,0,0,0,0
7548,7548,7548,99167044,97634472,Aleochara freyi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,STAPHYLINIDAE,Aleochara,freyi,,,,"Bernhauer, 1940",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,Rove beetle,5,91,136000.0,172,0,0,1943,1056
7549,7549,7549,99773641,99773552,Rhacocleis andikithirensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,andikithirensis,,,,"Tilmans, Odé &amp; Willemse, 2016",Least Concern,,3.1,Stable,"Global, Europe & Mediterranean",Andikithira Bush-cricket,3,62,7.0,195,0,0,0,0
7550,7550,7550,100240441,21215142,Bombus dahlbomii,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,dahlbomii,,,,"Guerin-Meneville, 1835",Endangered,A2abce,3.1,Decreasing,Global,Moscardón,401,590,354000.0,12900,0,0,0,0
7551,7551,7551,100947308,100946541,Bullacris boschimana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,boschimana,,,,"(Péringuey, 1916)",Data Deficient,,3.1,Unknown,Global,Bladder grasshopper,1,0,4370.0,71,0,0,0,0
7552,7552,7552,100947313,100946558,Bullacris discolor,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,discolor,,,,"(Thunberg, 1810)",Least Concern,,3.1,Unknown,Global,Bladder grasshopper,10,116,4370.0,221,0,0,0,0
7553,7553,7553,100947318,100946628,Bullacris intermedia,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,intermedia,,,,"(Péringuey, 1916)",Least Concern,,3.1,Unknown,Global,Bladder grasshopper,7,414,4370.0,1460,0,0,0,0
7554,7554,7554,100947323,100946642,Bullacris membracioides,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,membracioides,,,,"(Walker, 1870)",Least Concern,,3.1,Unknown,Global,Bladder grasshopper,102,393,4370.0,1700,0,0,0,0
7555,7555,7555,100947328,100946682,Bullacris obliqua,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,obliqua,,,,"(Thunberg, 1810)",Vulnerable,"B2ab(iii,iv,v)",3.1,Unknown,Global,Bladder grasshopper,2,1,4370.0,105,0,0,0,0
7556,7556,7556,100947333,100946690,Bullacris serrata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,serrata,,,,"(Thunberg, 1810)",Least Concern,,3.1,Unknown,Global,Bladder grasshopper,4,72,4370.0,135,0,0,0,0
7557,7557,7557,100947338,100946698,Bullacris unicolor,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Bullacris,unicolor,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global,Bladder grasshopper,33,762,4370.0,705,0,0,0,0
7558,7558,7558,100947343,100946722,Physemacris papillosa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Physemacris,papillosa,,,,"(Fabricius, 1775)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,Bladder grasshopper,0,0,4370.0,79,0,0,0,0
7559,7559,7559,100947348,100946730,Physemacris variolosa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Physemacris,variolosa,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global,Silver spotted bladder grasshopper,37,959,91.0,569,0,0,0,0
7560,7560,7560,100947353,100946841,Peringueyacris namaqua,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Peringueyacris,namaqua,,,,"(Péringuey, 1916)",Vulnerable,"B1ab(i,iii,iv,v)",3.1,Decreasing,Global,Bladder grasshopper,3,12,4370.0,60,0,0,0,0
7561,7561,7561,100947358,100946928,Prostalia granulata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Prostalia,granulata,,,,"(Stål, 1873)",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global,Bladder grasshopper,1,78,4370.0,80,0,0,0,0
7562,7562,7562,100947363,100946948,Physophorina livingstonii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Physophorina,livingstonii,,,,"Westwood, 1874",Endangered,"B2ab(iii,v)",3.1,Unknown,Global,Bladder grasshopper,2,230,4370.0,104,0,0,0,0
7563,7563,7563,100947368,100946964,Physophorina miranda,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Physophorina,miranda,,,,"(Péringuey, 1916)",Endangered,"B2ab(iii,v)",3.1,Unknown,Global,Bladder grasshopper,2,2,4370.0,64,0,0,0,0
7564,7564,7564,100947373,100947261,Pneumora inanis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PNEUMOROIDAE,Pneumora,inanis,,,,"(Fabricius, 1775)",Near Threatened,"B2ab(iii,iv,v)",3.1,Decreasing,Global,Bladder grasshopper,18,808,4370.0,367,0,0,0,0
7565,7565,7565,101313187,101313145,Botanophila fonsecai,ANIMALIA,ARTHROPODA,DIPTERA,INSECTA,ANTHOMYIIDAE,Botanophila,fonsecai,,,,"Ackland, 1989",Endangered,"A3c; B1ab(iii,iv)+2ab(iii,iv)",3.1,Decreasing,Global,Fonseca's Seed Fly,3,10,746.0,604,0,0,0,0
7566,7566,7566,101384195,157547,Ampedus quadrisignatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ELATERIDAE,Ampedus,quadrisignatus,,,,"(Gyllenhal, 1817)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global & Europe,,69,945,,7840,0,0,0,0
7567,7567,7567,101711740,44712377,Zeuneriana marmorata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Zeuneriana,marmorata,,,,"(Fieber, 1853)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global & Europe,Adriatic Marbled Bush-cricket,41,276,184.0,1700,0,0,0,0
7568,7568,7568,102083476,89580530,Harvengia vietnamita,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Harvengia,vietnamita,,,,"Ferrer, 2004",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,,3,6,,220,0,0,0,0
7569,7569,7569,102619562,62148577,Satyrium jebelia,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Satyrium,jebelia,,,,"Nakamura, 1975",Vulnerable,D1,3.1,Unknown,Global,Sinai Hairstreak,21,1658,452.0,655,0,0,0,0
7570,7570,7570,102827972,91470245,Flabellotilloidea vaulogeri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CLERIDAE,Flabellotilloidea,vaulogeri,,,,"(Pic, 1906)",Data Deficient,,3.1,Unknown,Global & Mediterranean,,1,4,,15,0,0,0,0
7571,7571,7571,103506603,16084613,Chorthippus crassiceps,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chorthippus,crassiceps,,,,"Ramme, 1926",Near Threatened,,3.1,Decreasing,"Global, Europe & Mediterranean",Plump-headed Grasshopper,2,39,10.0,379,0,0,0,0
